codigo;ex;Tipo;descricao;NacionalFederal;ImportadoFederal;estadual;municipal;VigenciaInicio;VigenciaFim;Chave;Versao;Fonte
38089325;;0;Outros, à base de dicloreto de paraquat, de propanil ou de simazina;4.20;25.77;17.00;0.00;;;;;
38089326;;0;Outros, à base de trifluralina;4.20;25.77;17.00;0.00;;;;;
38089327;;0;Outros, à base de imazetapir;4.20;25.26;17.00;0.00;;;;;
38089329;;0;Outros;4.20;23.04;17.00;0.00;;;;;
38089331;;0;Que contenham bromometano  brometo de metila  ou bromoclorometano;4.20;25.77;17.00;0.00;;;;;
38089332;;0;Outros, apresentados em formas ou embalagens exclusivamente para uso direto em aplicações domissanitárias;4.20;25.77;17.00;0.00;;;;;
38089333;;0;Outros;4.20;24.20;17.00;0.00;;;;;
38089341;;0;Que contenham bromometano  brometo de metila  ou bromoclorometano;4.20;25.77;17.00;0.00;;;;;
38089349;;0;Outros;4.20;25.77;17.00;0.00;;;;;
38089351;;0;Que contenham bromometano  brometo de metila  ou bromoclorometano;4.20;25.77;17.00;0.00;;;;;
38089352;;0;Outros, à base de hidrazida maléica;4.20;25.77;17.00;0.00;;;;;
38089359;;0;Outros;4.20;24.20;17.00;0.00;;;;;
38089411;;0;Que contenham bromometano  brometo de metila  ou bromoclorometano;5.74;27.31;17.00;0.00;;;;;
38089411;01;0;Ex 01 - Com propriedades acessórias odoríferas ou desodorizantes de ambientes, apresentados em embalagem tipo aerossol;17.07;44.01;17.00;0.00;;;;;
38089419;;0;Outros;5.74;27.31;17.00;0.00;;;;;
38089419;01;0;Ex 01 - Com propriedades acessórias odoríferas ou desodorizantes de ambientes, apresentados em embalagem tipo aerossol;17.07;44.01;17.00;0.00;;;;;
38089419;02;0;Ex 02 - À base de hipoclorito de sódio;17.07;44.01;17.00;0.00;;;;;
38089421;;0;Que contenham bromometano  brometo de metila  ou bromoclorometano;5.74;27.31;17.00;0.00;;;;;
38089421;01;0;Ex 01 - Com propriedades acessórias odoríferas ou desodorizantes de ambientes;17.07;44.01;17.00;0.00;;;;;
38089422;;0;Outros, à base de 2- tiocianometiltio  benzotiazol;5.74;27.31;17.00;0.00;;;;;
38089422;01;0;Ex 01 - Com propriedades acessórias odoríferas ou desodorizantes de ambientes;17.07;44.01;17.00;0.00;;;;;
38089429;;0;Outros;5.74;25.74;17.00;0.00;;;;;
38089429;01;0;Ex 01 - Com propriedades acessórias odoríferas ou desodorizantes de ambientes;17.07;40.30;17.00;0.00;;;;;
38089429;02;0;Ex 02 - À base de hipoclorito de sódio;17.07;40.30;17.00;0.00;;;;;
38089911;;0;Que contenham bromometano  brometo de metila  ou bromoclorometano;4.20;25.77;17.00;0.00;;;;;
38089919;;0;Outros;4.20;25.77;17.00;0.00;;;;;
38089920;;0;Apresentados de outro modo, contendo bromometano  brometo de metila  ou bromoclorometano;4.20;25.77;17.00;0.00;;;;;
38089991;;0;Acaricidas à base de amitraz, de clorfenvinfós ou de propargite;4.20;25.77;17.00;0.00;;;;;
38089992;;0;Acaricidas à base de ciexatin ou de óxido de fembutatin  óxido de fenbutatin ;4.20;25.77;17.00;0.00;;;;;
38089993;;0;Outros acaricidas;4.20;24.20;17.00;0.00;;;;;
38089994;;0;Nematicidas à base de metam sódio;4.20;25.77;17.00;0.00;;;;;
38089995;;0;Outros nematicidas;4.20;24.20;17.00;0.00;;;;;
38089996;;0;Raticidas;4.20;24.20;17.00;0.00;;;;;
38089999;;0;Outros;4.20;24.20;17.00;0.00;;;;;
38091010;;0;Dos tipos utilizados na indústria têxtil;13.45;33.70;17.00;0.00;;;;;
38091090;;0;Outros;13.45;33.70;17.00;0.00;;;;;
38099110;;0;Aprestos preparados;13.45;33.70;17.00;0.00;;;;;
38099120;;0;Preparações mordentes;13.45;33.70;17.00;0.00;;;;;
38099130;;0;Produtos ignífugos;15.41;35.66;17.00;0.00;;;;;
38099141;;0;À base de parafina ou de derivados de ácidos graxos;15.41;35.66;17.00;0.00;;;;;
38099149;;0;Outros;15.41;35.66;17.00;0.00;;;;;
38099190;;0;Outros;13.45;38.94;17.00;0.00;;;;;
38099211;;0;À base de parafina ou de derivados de ácidos graxos;15.41;35.66;17.00;0.00;;;;;
38099219;;0;Outros;15.41;35.66;17.00;0.00;;;;;
38099290;;0;Outros;15.41;30.66;12.00;0.00;;;;;
38099290;01;0;Ex 01 - Preparações ignífugas;20.36;47.30;17.00;0.00;;;;;
38099311;;0;À base de parafina ou de derivados de ácidos graxos;15.41;35.66;17.00;0.00;;;;;
38099319;;0;Outros;15.41;35.66;17.00;0.00;;;;;
38099390;;0;Outros;15.41;35.66;17.00;0.00;;;;;
38099390;01;0;Ex 01 - Preparações ignífugas;20.36;47.30;17.00;0.00;;;;;
38101010;;0;Preparações para decapagem de metais;4.20;29.78;17.00;0.00;;;;;
38101020;;0;Pastas e pós para soldar;4.20;29.78;17.00;0.00;;;;;
38109000;;0;-Outros;4.20;29.78;17.00;0.00;;;;;
38111100;;0;--À base de compostos de chumbo;19.08;38.17;17.00;0.00;;;;;
38111900;;0;--Outras;19.08;38.17;17.00;0.00;;;;;
38112110;;0;Melhoradores do índice de viscosidade;19.08;46.02;17.00;0.00;;;;;
38112120;;0;Antidesgastes, anticorrosivos ou antioxidantes, contendo dialquilditiofosfato de zinco ou diarilditiofosfato de zinco;19.08;46.02;17.00;0.00;;;;;
38112130;;0;Dispersantes sem cinzas;19.08;46.02;17.00;0.00;;;;;
38112140;;0;Detergentes metálicos;19.08;46.02;17.00;0.00;;;;;
38112150;;0;Outras preparações contendo, pelo menos, um de quaisquer dos produtos compreendidos nos itens 3811.21.10, 3811.21.20, 3811.21.30 e 3811.21.40;19.08;46.02;17.00;0.00;;;;;
38112190;;0;Outros;19.08;38.17;17.00;0.00;;;;;
38112910;;0;Dispersantes sem cinzas;19.08;46.02;17.00;0.00;;;;;
38112920;;0;Detergentes metálicos;19.08;46.02;17.00;0.00;;;;;
38112990;;0;Outros;19.08;46.02;17.00;0.00;;;;;
38119010;;0;Dispersantes sem cinzas, para óleos de petróleo combustíveis;19.08;46.02;17.00;0.00;;;;;
38119090;;0;Outros;19.08;38.17;17.00;0.00;;;;;
38121000;;0;-Preparações denominadas “aceleradores de vulcanização”;15.41;35.66;17.00;0.00;;;;;
38122000;;0;-Plastificantes compostos para borracha ou plásticos;15.41;35.66;17.00;0.00;;;;;
38123011;;0;Que contenham derivados N-substituídos de p-fenilenodiamina;15.41;35.66;17.00;0.00;;;;;
38123012;;0;Que contenham fosfitos de alquila, de arila ou de alquil-arila;15.41;35.66;17.00;0.00;;;;;
38123013;;0;Que contenham 2,2,4-trimetil-1,2-diidroquinoleína polimerizada;15.41;35.66;17.00;0.00;;;;;
38123019;;0;Outros;15.41;33.43;17.00;0.00;;;;;
38123021;;0;Que contenham derivados N-substituídos de p-fenilenodiamina;15.41;35.66;17.00;0.00;;;;;
38123029;;0;Outros;15.41;35.66;17.00;0.00;;;;;
38130010;;0;Que contenham bromoclorodifluorometano, bromotrifluorometano ou dibromotetrafluoroetanos;15.05;35.30;17.00;0.00;;;;;
38130020;;0;Que contenham hidrobromofluorcarbonetos do metano, do etano ou do propano  HBFC ;11.40;31.65;17.00;0.00;;;;;
38130030;;0;Que contenham hidroclorofluorcarbonetos do metano, do etano ou do propano  HCFC ;11.40;31.65;17.00;0.00;;;;;
38130040;;0;Que contenham bromoclorometano;15.05;35.30;17.00;0.00;;;;;
38130090;;0;Outros;15.05;35.30;17.00;0.00;;;;;
38140010;;0;Que contenham clorofluorcarbonetos do metano, do etano ou do propano  CFC , mesmo que contenham hidroclorofluorcarbonetos  HCFC ;10.11;35.69;17.00;0.00;;;;;
38140020;;0;Que contenham hidroclorofluorcarbonetos do metano, do etano ou do propano  HCFC , mas que não contenham clorofluorcarbonetos  CFC ;10.11;35.69;17.00;0.00;;;;;
38140030;;0;Que contenham tetracloreto de carbono, bromoclorometano ou 1,1,1-tricloroetano  metilclorofórmio ;10.11;35.69;17.00;0.00;;;;;
38140090;;0;Outros;10.11;35.69;17.00;0.00;;;;;
38151100;;0;--Tendo como substância ativa o níquel ou um composto de níquel;19.36;38.23;17.00;0.00;;;;;
38151210;;0;Em colméia cerâmica ou metálica para conversão catalítica de gases de escape de veículos;17.12;39.05;17.00;0.00;;;;;
38151220;;0;Com tamanho de partícula inferior a 500 micrômetros  mícrons ;19.36;43.92;17.00;0.00;;;;;
38151290;;0;Outros;17.12;35.51;17.00;0.00;;;;;
38151900;;0;--Outros;19.36;38.23;17.00;0.00;;;;;
38159010;;0;Para craqueamento de petróleo;13.45;33.55;17.00;0.00;;;;;
38159091;;0;Tendo como substância ativa o isoprenilalumínio  IPRA ;19.36;38.23;17.00;0.00;;;;;
38159092;;0;Tendo como substância ativa o óxido de zinco;19.36;43.92;17.00;0.00;;;;;
38159099;;0;Outros;19.36;39.46;17.00;0.00;;;;;
38160011;;0;À base de magnesita calcinada;16.26;41.11;17.00;0.00;;;;;
38160012;;0;À base de silimanita;16.26;35.02;17.00;0.00;;;;;
38160019;;0;Outros;16.26;41.11;17.00;0.00;;;;;
38160021;;0;Que contenham grafita e 50% ou mais, em peso, de coríndon;15.41;33.43;17.00;0.00;;;;;
38160029;;0;Outras;15.41;35.66;17.00;0.00;;;;;
38160090;;0;Outros;15.41;35.66;17.00;0.00;;;;;
38170010;;0;Misturas de alquilbenzenos;15.41;35.32;17.00;0.00;;;;;
38170020;;0;Misturas de alquilnaftalenos;15.41;35.66;17.00;0.00;;;;;
38180010;;0;De silício;6.16;24.18;17.00;0.00;;;;;
38180090;;0;Outros;6.16;24.18;17.00;0.00;;;;;
38190000;;0;Fluidos para freios hidráulicos e outros líquidos preparados para transmissões hidráulicas, que não contenham óleos de petróleo nem de minerais betuminosos, ou que os contenham em proporção inferior a 70%, em peso.;19.81;46.01;17.00;0.00;;;;;
38200000;;0;Preparações anticongelantes e líquidos preparados para descongelamento.;19.81;46.01;17.00;0.00;;;;;
38210000;;0;Meios de cultura preparados para o desenvolvimento e a manutenção de microrganismos  incluindo os vírus e os organismos similares  ou de células vegetais, humanas ou animais.;13.45;31.05;17.00;0.00;;;;;
38220010;;0;Reagentes para determinação de componentes do sangue ou da urina, sobre suporte de papel, em rolos, sem suporte adicional hidrófobo, impróprios para uso direto;13.45;31.47;17.00;0.00;;;;;
38220090;;0;Outros;13.45;31.05;17.00;0.00;;;;;
38231100;;0;--Ácido esteárico;13.45;32.27;17.00;0.00;;;;;
38231200;;0;--Ácido oleico;13.45;32.27;17.00;0.00;;;;;
38231300;;0;--Ácidos graxos do tall oil;13.45;31.47;17.00;0.00;;;;;
38231900;;0;--Outros;13.45;31.47;17.00;0.00;;;;;
38237010;;0;Esteárico;13.45;33.70;17.00;0.00;;;;;
38237020;;0;Láurico;13.45;33.70;17.00;0.00;;;;;
38237030;;0;Outras misturas de álcoois primários alifáticos;13.45;31.47;17.00;0.00;;;;;
38237090;;0;Outros;16.26;34.28;17.00;0.00;;;;;
38237090;01;0;Ex 01 - Com características de ceras artificiais;23.37;42.46;17.00;0.00;;;;;
38241000;;0;-Aglutinantes preparados para moldes ou para núcleos de fundição;19.36;44.94;17.00;0.00;;;;;
38243000;;0;-Carbonetos metálicos não aglomerados, misturados entre si ou com aglutinantes metálicos;19.36;44.94;17.00;0.00;;;;;
38244000;;0;-Aditivos preparados para cimentos, argamassas ou concretos;16.35;41.44;17.00;0.00;;;;;
38245000;;0;-Argamassas e concretos, não refratários;13.45;38.30;17.00;0.00;;;;;
38246000;;0;-Sorbitol, exceto o da subposição 2905.44;19.36;44.94;17.00;0.00;;;;;
38247110;;0;Que contenham triclorotrifluoroetanos;15.71;34.58;17.00;0.00;;;;;
38247190;;0;Outras;15.71;41.29;17.00;0.00;;;;;
38247200;;0;--Que contenham bromoclorodifluorometano, bromotrifluorometano ou dibromotetrafluoroetanos;15.71;41.29;17.00;0.00;;;;;
38247300;;0;--Que contenham hidrobromofluorcarbonetos  HBFC ;15.71;41.29;17.00;0.00;;;;;
38247410;;0;Que contenham clorodifluormetano e pentafluoretano;15.71;34.58;17.00;0.00;;;;;
38247420;;0;Que contenham clorodifluormetano e clorotetrafluoretano;15.71;34.58;17.00;0.00;;;;;
38247490;;0;Outras;15.71;41.29;17.00;0.00;;;;;
38247500;;0;--Que contenham tetracloreto de carbono;15.71;41.29;17.00;0.00;;;;;
38247600;;0;--Que contenham 1,1,1-tricloroetano  metilclorofórmio ;15.71;41.29;17.00;0.00;;;;;
38247700;;0;--Que contenham bromometano  brometo de metila  ou bromoclorometano;15.71;41.29;17.00;0.00;;;;;
38247810;;0;Que contenham tetrafluoretano e pentafluoretano;15.71;34.58;17.00;0.00;;;;;
38247890;;0;Outras;15.71;41.29;17.00;0.00;;;;;
38247900;;0;--Outras;15.71;41.29;17.00;0.00;;;;;
38248110;;0;Mistura de óxido de propileno com um conteúdo de óxido de etileno inferior ou igual a 30%, em peso;19.36;44.94;17.00;0.00;;;;;
38248190;;0;Outras;19.36;44.94;17.00;0.00;;;;;
38248200;;0;--Que contenham polibromobifenilas  PBB , policloroterfenilas  PCT  ou policlorobifenilas  PCB ;19.36;44.94;17.00;0.00;;;;;
38248300;;0;--Que contenham fosfato de tris 2,3-dibromopropila ;19.36;44.94;17.00;0.00;;;;;
38249011;;0;Salinomicina micelial;10.11;35.69;17.00;0.00;;;;;
38249012;;0;Com teor de cianocobalamina inferior ou igual a 55%, em peso;10.11;28.98;17.00;0.00;;;;;
38249013;;0;Da fabricação da primicina amônica;10.11;28.98;17.00;0.00;;;;;
38249014;;0;Senduramicina sódica, da fabricação da senduramicina;10.11;28.98;17.00;0.00;;;;;
38249015;;0;Maduramicina amônica, em solução alcoólica, da fabricação da maduramicina;10.11;28.98;17.00;0.00;;;;;
38249019;;0;Outros;10.11;35.69;17.00;0.00;;;;;
38249021;;0;Ácidos graxos dimerizados, preparações contendo ácidos graxos dimerizados;10.11;28.98;17.00;0.00;;;;;
38249022;;0;Preparações contendo estearoilbenzoilmetano e palmitoilbenzoilmetano, preparações contendo caprilato e caprato de propilenoglicol;10.11;28.98;17.00;0.00;;;;;
38249023;;0;Preparações contendo triglicerídios dos ácidos caprílico e cáprico;10.11;35.69;17.00;0.00;;;;;
38249024;;0;Ésteres de álcoois graxos de C12 a C20 do ácido metacrílico e suas misturas, ésteres de ácidos monocarboxílicos de C10 ramificados com glicerol;10.11;28.98;17.00;0.00;;;;;
38249025;;0;Misturas de ésteres dimetílicos dos ácidos adípico, glutárico e succínico, misturas de ácidos dibásicos de C11 e C12, ácidos naftênicos, seus sais insolúveis em água e seus ésteres;10.11;28.98;17.00;0.00;;;;;
38249029;;0;Outros;6.16;26.41;17.00;0.00;;;;;
38249031;;0;Que contenham isocianatos de hexametileno ou outros isocianatos;10.11;35.69;17.00;0.00;;;;;
38249032;;0;Que contenham aminas graxas de C8 a C22;10.11;35.69;17.00;0.00;;;;;
38249033;;0;Que contenham polietilenoaminas e dietilenotriaminas, próprias para a coagulação do látex;10.11;28.98;17.00;0.00;;;;;
38249034;;0;Outras, contendo polietilenoaminas;10.11;35.69;17.00;0.00;;;;;
38249035;;0;Misturas de mono-, di- e triisopropanolaminas;10.11;35.69;17.00;0.00;;;;;
38249036;;0;Reticulantes para silicones;10.11;28.98;17.00;0.00;;;;;
38249039;;0;Outras;10.11;35.69;17.00;0.00;;;;;
38249041;;0;Preparações desincrustantes, anticorrosivas ou antioxidantes;4.20;29.78;17.00;0.00;;;;;
38249042;;0;Mistura eutética de difenila e óxido de difenila;10.11;32.52;17.00;0.00;;;;;
38249043;;0;À base de trimetil-3,9-dietildecano;10.11;28.98;17.00;0.00;;;;;
38249049;;0;Outros;8.15;31.08;17.00;0.00;;;;;
38249051;;0;Antiespumantes contendo fosfato de tributila em solução de álcool isopropílico;10.11;28.98;17.00;0.00;;;;;
38249052;;0;Misturas de polietilenoglicóis;10.11;35.69;17.00;0.00;;;;;
38249053;;0;Polipropilenoglicol líquido;10.11;35.69;17.00;0.00;;;;;
38249054;;0;Retardante de chama contendo misturas de trifenilfosfatos isopropilados;10.11;28.98;17.00;0.00;;;;;
38249059;;0;Outros;10.11;35.69;17.00;0.00;;;;;
38249071;;0;Cal sodada, carbonato de cálcio hidrófugo;10.11;35.69;17.00;0.00;;;;;
38249072;;0;Preparações à base de sílica em suspensão coloidal, nitreto de boro de estrutura cristalina cúbica, compactado com substrato de carbeto de tungstênio  volfrâmio ;10.11;35.69;17.00;0.00;;;;;
38249073;;0;Preparações à base de carbeto de tungstênio  volfrâmio  com níquel como aglomerante, brometo de hidrogênio em solução;10.11;28.98;17.00;0.00;;;;;
38249074;;0;Preparações à base de hidróxido de níquel ou de cádmio, de óxido de cádmio ou de óxido ferroso férrico, próprios para a fabricação de acumuladores alcalinos;10.11;28.98;17.00;0.00;;;;;
38249075;;0;Preparações utilizadas na elaboração de meios de cultura, trocadores de íons para o tratamento de águas, preparações à base de zeólitas artificiais;10.11;28.98;17.00;0.00;;;;;
38249076;;0;Compostos absorventes à base de metais para aperfeiçoar o vácuo nos tubos ou válvulas elétricas;10.11;28.98;17.00;0.00;;;;;
38249077;;0;Adubos  fertilizantes  foliares contendo zinco ou manganês;4.20;21.80;17.00;0.00;;;;;
38249078;;0;Preparações à base de óxido de alumínio e óxido de zircônio, com um conteúdo de óxido de zircônio superior ou igual a 20%, em peso;10.11;28.98;17.00;0.00;;;;;
38249079;;0;Outros;4.20;29.78;17.00;0.00;;;;;
38249079;01;0;Ex 01 - Micronutrientes;13.45;40.39;17.00;0.00;;;;;
38249081;;0;Preparações à base de anidrido poliisobutenilsuccínico, em óleo mineral;10.11;35.69;17.00;0.00;;;;;
38249082;;0;Halquinol, tetraclorohidroxiglicina de alumínio e zircônio;10.11;28.98;17.00;0.00;;;;;
38249083;;0;Triisocianato de tiofosfato de fenila ou de trifenilmetano, em solução de cloreto de metileno ou de acetato de etila, preparações à base de tetraacetiletilenodiamina  TAED , em grânulos;10.11;28.98;17.00;0.00;;;;;
38249085;;0;Metilato de sódio em metanol;10.11;35.69;17.00;0.00;;;;;
38249086;;0;Maneb, mancozeb, cloreto de benzalcônio;10.11;35.69;17.00;0.00;;;;;
38249087;;0;Dispersão aquosa de microcápsulas de poliuretano ou de melamina-formaldeído contendo um precursor de corante em solventes orgânicos;10.11;35.69;17.00;0.00;;;;;
38249088;;0;Misturas constituídas essencialmente pelos compostos seguintes: alquilfosfonofluoridatos de O-alquila  de até C10, incluindo os cicloalquilas , N,N-dialquilfosforoamidocianidatos de O-alquila  de até C10, incluindo os cicloalquilas , hidrogênio alquilfosf;10.11;35.69;17.00;0.00;;;;;
38249089;;0;Outros;10.11;35.69;17.00;0.00;;;;;
38251000;;0;-Lixos municipais;13.45;33.70;17.00;0.00;;;;;
38252000;;0;-Lamas de tratamento de esgotos;13.45;33.70;17.00;0.00;;;;;
38253000;;0;-Resíduos clínicos;13.45;33.70;17.00;0.00;;;;;
38254100;;0;--Halogenados;13.45;33.70;17.00;0.00;;;;;
38254900;;0;--Outros;13.45;33.70;17.00;0.00;;;;;
38255000;;0;-Resíduos de soluções decapantes para metais, de fluidos hidráulicos, de fluidos para freios e de fluidos anticongelantes;13.45;33.70;17.00;0.00;;;;;
38256100;;0;--Que contenham principalmente constituintes orgânicos;13.45;33.70;17.00;0.00;;;;;
38256900;;0;--Outros;13.45;33.70;17.00;0.00;;;;;
38259000;;0;-Outros;13.45;33.70;17.00;0.00;;;;;
38260000;;0;Biodiesel e suas misturas, que não contenham ou que contenham menos de 70%, em peso, de óleos de petróleo ou de óleos minerais betuminosos.;20.36;47.30;17.00;0.00;;;;;
38260000;01;0;Ex 01 - Biodiesel;20.36;47.30;17.00;0.00;;;;;
39011010;;0;Linear;5.05;19.83;12.00;0.00;;;;;
39011091;;0;Com carga;5.05;19.83;12.00;0.00;;;;;
39011092;;0;Sem carga;5.05;19.83;12.00;0.00;;;;;
39012011;;0;Vulcanizado, de densidade superior a 1,3;5.05;18.00;12.00;0.00;;;;;
39012019;;0;Outros;5.05;19.83;12.00;0.00;;;;;
39012021;;0;Vulcanizado, de densidade superior a 1,3;5.05;18.00;12.00;0.00;;;;;
39012029;;0;Outros;5.05;19.83;12.00;0.00;;;;;
39013010;;0;Nas formas previstas na Nota 6 a  deste Capítulo;5.05;19.83;12.00;0.00;;;;;
39013090;;0;Outros;5.05;19.83;12.00;0.00;;;;;
39019010;;0;Copolímeros de etileno e ácido acrílico;5.05;19.83;12.00;0.00;;;;;
39019020;;0;Copolímeros de etileno e monômeros com radicais carboxílicos, inclusive com metacrilato de metila ou acrilato de metila como terceiro monômero;5.05;19.83;12.00;0.00;;;;;
39019030;;0;Polietileno clorossulfonado;5.05;18.00;12.00;0.00;;;;;
39019040;;0;Polietileno clorado;5.05;18.00;12.00;0.00;;;;;
39019050;;0;Copolímeros de etileno - ácido metacrílico, com um conteúdo de etileno superior ou igual a 60%, em peso;5.05;18.00;12.00;0.00;;;;;
39019090;;0;Outros;5.05;19.83;12.00;0.00;;;;;
39021010;;0;Com carga;5.05;19.83;12.00;0.00;;;;;
39021020;;0;Sem carga;5.05;19.83;12.00;0.00;;;;;
39022000;;0;-Poliisobutileno;5.05;19.83;12.00;0.00;;;;;
39023000;;0;-Copolímeros de propileno;5.05;19.83;12.00;0.00;;;;;
39029000;;0;-Outros;5.05;19.83;12.00;0.00;;;;;
39031110;;0;Com carga;5.05;19.83;12.00;0.00;;;;;
39031120;;0;Sem carga;5.05;19.83;12.00;0.00;;;;;
39031900;;0;--Outros;5.05;19.83;12.00;0.00;;;;;
39032000;;0;-Copolímeros de estireno-acrilonitrila  SAN ;5.05;18.00;12.00;0.00;;;;;
39033010;;0;Com carga;5.05;19.83;12.00;0.00;;;;;
39033020;;0;Sem carga;5.05;18.00;12.00;0.00;;;;;
39039010;;0;Copolímeros de metacrilato de metilbutadieno-estireno  MBS ;5.05;19.83;12.00;0.00;;;;;
39039020;;0;Copolímeros de acrilonitrilo-estireno-acrilato de butilo  ASA ;5.05;18.00;12.00;0.00;;;;;
39039090;;0;Outros;5.05;19.83;12.00;0.00;;;;;
39041010;;0;Obtido por processo de suspensão;5.05;19.83;12.00;0.00;;;;;
39041020;;0;Obtido por processo de emulsão;5.05;19.83;12.00;0.00;;;;;
39041090;;0;Outros;5.05;19.83;12.00;0.00;;;;;
39042100;;0;--Não plastificado;5.05;19.83;12.00;0.00;;;;;
39042200;;0;--Plastificado;5.05;19.83;12.00;0.00;;;;;
39043000;;0;-Copolímeros de cloreto de vinila e acetato de vinila;5.05;19.83;12.00;0.00;;;;;
39044010;;0;Com acetato de vinila, com um ácido dibásico ou com álcool vinílico, nas formas previstas na Nota 6 b  deste Capítulo;5.05;19.83;12.00;0.00;;;;;
39044090;;0;Outros;5.05;19.83;12.00;0.00;;;;;
39045010;;0;Copolímeros de cloreto de vinilideno, sem emulsionante nem plastificante;5.05;18.00;12.00;0.00;;;;;
