codigo;ex;tipo;descricao;nacionalfederal;importadosfederal;estadual;municipal;vigenciainicio;vigenciafim;chave;versao;fonte
07142000;;0;"Batatas-doces,frescas,refrigeradas, congeladas ou secas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
07143000;;0;"Inhames (...),frescos,etc.e medula de sagueiro";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
07144000;;0;"Taros (...),frescos,etc.e medula de sagueiro";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
07145000;;0;"Mangaritos (...),frescos,etc.e medula de sagueiro";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
07149000;;0;"Outs.raizes,tuberculos,frescos,etc.e medula de sagueiro";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08011100;;0;"Cocos dessecados";4.20;18.09;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08011100;01;0;"Cocos dessecados, acondicionados em embalagens de apresentação";4.20;18.09;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08011200;;0;"Cocos na casca interna (endocarpo)";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08011900;;0;"Outros cocos frescos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08012100;;0;"Castanha-do-para,fresca ou seca,com casca";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08012100;01;0;"Castanha-do-para,com casca, seca e acondicionada em embalagem de apresentação";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08012200;;0;"Castanha-do-para,fresca ou seca,sem casca";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08012200;01;0;"Castanha-do-para,sem casca, seca e acondicionada em embalagem de apresentação";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08013100;;0;"Castanha de caju,fresca ou seca,com casca";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08013100;01;0;"Castanha de caju,com casca, seca e acondicionada em embalagem de apresentação";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08013200;;0;"Castanha de caju,fresca ou seca,sem casca";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08013200;01;0;"Castanha de caju,sem casca, seca e acondicionada em embalagem de apresentação";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08021100;;0;"Amendoas frescas ou secas,com casca";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08021200;;0;"Amendoas frescas ou secas, sem casca";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08022100;;0;"Avelas (corylus spp) frescas ou secas,com casca";4.20;8.10;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08022200;;0;"Avelas (corylus spp) frescas ou secas, sem casca";4.20;6.86;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08023100;;0;"Nozes frescas ou secas,com casca";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08023200;;0;"Nozes frescas ou secas, sem casca";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08024100;;0;"Castanhas (castanea spp) frescas ou secas, com casca";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08024200;;0;"Castanhas (castanea spp) frescas ou secas, sem casca";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08025100;;0;"Pitácios com casca, frescos ou secos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08025200;;0;"Pitácios sem casca, frescos ou secos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08026100;;0;"Nozes de macadâmia,frescas ou secas, com casca";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08026200;;0;"Nozes de macadâmia,frescas ou secas, sem casca";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08027000;;0;"Nozes de cola (...),frescas ou secas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08028000;;0;"Nozes de areca (...),frescas ou secas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08029000;;0;"Outros frutas de casca rija,frescas ou secas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08031000;;0;"Bananas da terra  frescas ou secas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08031000;01;0;"Bananas da terra  frescas ou secas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08039000;;0;"Outras bananas frescas ou secas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08039000;01;0;"Outras bananas, secas e acondicionadas em embalagens de apresentação";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08041010;;0;"Tamaras frescas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08041020;;0;"Tamaras secas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08042010;;0;"Figos frescos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08042020;;0;"Figos secos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08043000;;0;"Abacaxis frescos ou secos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08043000;01;0;"Abacaxis ananases, secos e acondicionados em embalagens de apresentação";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08044000;;0;"Abacates frescos ou secos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08044000;01;0;"Abacates, secos e acondicionados em embalagens de apresentação";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08045010;;0;"Goiabas,frescos ou secos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08045010;01;0;"Goiabas, secas e acondicionadas em embalagens de apresentação";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08045020;;0;"Mangas,frescos ou secos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08045020;01;0;"Mangas, secas e acondicionadas em embalagens de apresentação";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08045030;;0;"Mangostoes";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08045030;01;0;"Mangostoes, secos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08051000;;0;"Laranjas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08051000;01;0;"Laranjas, secas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08052100;;0;"Mandarinas (incluindo as tangerinas e as satsumas)";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08052100;01;0;"Mandarinas (incluindo as tangerinas e as satsumas)";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08052200;;0;"Clementinas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08052200;01;0;"Clementinas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08052900;;0;"Outros";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08052900;01;0;"Outros";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08054000;;0;"Toranjas e pomelos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08054000;01;0;"Toranjas e pomelos, secos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08055000;;0;"Limoes (citrus limon, citrus limonum) e limas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08055000;01;0;"Limoes (citrus limon, citrus limonum) e limas, secos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08059000;;0;"Outros citricos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08059000;01;0;"Outros citricos, secos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08061000;;0;"Uvas frescas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08062000;;0;"Uvas secas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08071100;;0;"Melancias frescas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08071900;;0;"Meloes frescos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08072000;;0;"Mamoes (papaias) frescos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08081000;;0;"Macas frescas";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08083000;;0;"Peras frescas";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08084000;;0;"Marmelos frescos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08091000;;0;"Damascos frescos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08092100;;0;"Cerejas ácidas, frescas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08092900;;0;"Outras cerejas frescas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08093010;;0;"Pessegos frescos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08093020;;0;"Brugnons e nectarinas,frescos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08094000;;0;"Ameixas e abrunhos,frescos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08101000;;0;"Morangos frescos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08102000;;0;"Framboesas,amoras e amoras-framboesas,frescas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08103000;;0;"Groselhas, incluindo o cassis, frescos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08104000;;0;"Airelas,mirtilos e outs.frutas genero vaccinium,frescos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08105000;;0;"Quivis kiwis,frescos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08106000;;0;"Durioes frescos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08107000;;0;"Caquis (...) frescos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08109011;;0;"Carambolas (Averrhoa carambola)";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08109012;;0;"Anonas e outras frutas do gênero Annona";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08109013;;0;"Jacas (Artocarpus heterophyllus)";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08109014;;0;"Lechias (Litchi chinensis)";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08109015;;0;"Maracujás (Passiflora edulis)";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08109016;;0;"Pitaias (Hylocereus spp., Selenicereus undatus)";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08109017;;0;"Tamarindos (Tamarindus indica)";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08109090;;0;"Outras frutas frescas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08111000;;0;"Morangos congelados,nao cozidos/cozidos em agua/vapor";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08111000;01;0;"Morangos congelados,nao cozidos/cozidos em agua/vapor, adicionados de açúcar ou de outros edulcorantes";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08112000;;0;"Framboesas,amoras,groselhas,congeladas,cozidas ou nao";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08112000;01;0;"Framboesas,amoras,groselhas,congeladas,cozidas ou não, adicionados de açúcar ou de outros edulcorantes";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08119000;;0;"Outs.frutas congeladas,n/cozidas,cozidas em agua/vapor";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08119000;01;0;"Outs.frutas congeladas,n/cozidas,cozidas em agua/vapor, adicionadas de açúcar ou de outros edulcorantes";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08121000;;0;"Cerejas conservadas em agua salgada, sulfurada,etc.";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08129000;;0;"Outs.frutas conservadas em agua salgada, sulfurada,etc.";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08131000;;0;"Damascos secos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08132010;;0;"Ameixas secas,com caroco";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08132020;;0;"Ameixas secas,sem caroco";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08133000;;0;"Macas secas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08134010;;0;"Peras secas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08134090;;0;"Outros frutas secas";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08135000;;0;"Misturas de frutas secas ou de frutas de casca rija";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
08140000;;0;"Cascas de citricos,meloes,melancias,frescas, secas,etc.";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09011110;;0;"Cafe nao torrado,nao descafeinado,em grao";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09011190;;0;"Cafe nao torrado,nao descafeinado,exceto em grao";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09011190;01;0;"Cafe nao torrado,nao descafeinado, moídos";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09011200;;0;"Cafe nao torrado,descafeinado";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09012100;;0;"Cafe torrado,nao descafeinado";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09012200;;0;"Cafe torrado,descafeinado";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09019000;;0;"Cascas,peliculas de cafe e sucedaneos do cafe";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09019000;01;0;"Cascas e películas de café";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09021000;;0;"Cha verde (nao fermentado),em embalagens imediatas<=3kg";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09022000;;0;"Cha verde (nao fermentado),apresentado em qq.out.forma";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09023000;;0;"Cha preto (fermentado/parcialm.),embalag. imediatas<=3kg";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09024000;;0;"Cha preto (fermentado/parcialm.) apresent. qq.out.forma";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09030010;;0;"Mate simplesmente cancheado";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09030010;01;0;"Mate simplesmente cancheado, em embalagens imediatas de conteúdo não superior a 5 kg";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09030090;;0;"Outros tipos de mate";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09030090;01;0;"Outros tipos de mate, em embalagens imediatas de conteúdo não superior a 5 kg";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09041100;;0;"Pimenta piper,seca";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09041200;;0;"Pimenta piper,triturada ou em po";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09042100;;0;"Pimentoes e pimentas capsicum/pimenta, secos, não triturados nem em pó";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09042200;;0;"Pimentoes e pimentas capsicum/pimenta, secos, triturados ou em  po";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09051000;;0;"Baunilha, não triturados nem em pó";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09052000;;0;"Baunilha, triturados ou em  po";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09061100;;0;"Canela (cinnamomum zeylanicum blume) ,nao trituradas nem em po";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09061900;;0;"Outras canela e flores de caneleira,nao trituradas nem em po";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09062000;;0;"Canela e flores de caneleira,trituradas ou em po";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09071000;;0;"Cravo-da-india (frutos,flores e pedunculos) não triturados nem em pó";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09072000;;0;"Cravo-da-india (frutos,flores e pedunculos), triturados ou em  po";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09081100;;0;"Noz-moscada, não triturados nem em pó";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09081200;;0;"Noz-moscada, triturados ou em  po";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09082100;;0;"Macis, não triturados nem em pó";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09082200;;0;"Macis, triturados ou em  po";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09083100;;0;"Amomos e cardamomos, não triturados nem em pó";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09083200;;0;"Amomos e cardamomos, triturados ou em pó";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09092100;;0;"Sementes de coentro, não trituradas nem em pó";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09092200;;0;"Sementes de coentro, trituradas ou em pó";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09093100;;0;"Sementes de cominho, não trituradas nem em pó";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09093200;;0;"Sementes de cominho, trituradas ou em pó";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09096110;;0;"Sementes de anis (anis verde), não trituradas nem em pó";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09096120;;0;"Sementes de badiana (anis estrelado), não trituradas nem em pó";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09096190;;0;"Sementes de funcho e bagas de zimbro, não trituradas nem em pó";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09096210;;0;"Sementes de anis (anis verde), trituradas ou em pó";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09096220;;0;"Sementes de badiana (anis estrelado), trituradas ou em pó";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09096290;;0;"Sementes de funcho e bagas de zimbro, trituradas ou em pó";4.20;9.25;0.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09101100;;0;"Gengibre, não trituradas nem em pó";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09101200;;0;"Gengibre, trituradas ou em pó";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09102000;;0;"Acafrao";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09103000;;0;"Acafrao-da-terra (curcuma)";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09109100;;0;"Misturas de especiarias";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
09109900;;0;"Outros especiarias";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
10011100;;0;"Trigo duro,para semeadura";4.20;6.20;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
10011900;;0;"Outros especies de trigo duro";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
10019100;;0;"Outros especies de trigo,para semeadura";4.20;6.20;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
10019900;;0;"Outs.especies de trigo e misturas de trigo com centeio";4.20;9.25;18.00;0.00;01/02/2019;30/04/2019;801EC4;19.1.A;IBPT/empresometro.com.br
